#Sample[#]	Predicted Power[W]	Error[W]	Absolute Percentage Error[%]
1	2.82026	-0.00085	0.03021
2	2.94900	0.01592	0.53687
3	2.94125	0.04654	1.55775
4	2.95175	0.02598	0.87239
5	2.95186	0.03959	1.32357
6	2.92923	0.04667	1.56818
7	2.95575	0.02839	0.95135
8	2.95881	0.03813	1.27242
9	2.95326	0.02539	0.85235
10	2.94689	0.03450	1.15727
11	2.93913	0.03037	1.02265
12	2.95045	0.04193	1.40108
13	2.94636	0.04144	1.38693
14	2.93909	0.06335	2.10987
15	2.94324	0.03540	1.18849
16	2.93978	0.04344	1.45609
17	2.94983	0.03431	1.14961
18	2.94933	0.03481	1.16637
19	2.95504	0.03458	1.15676
20	2.94019	0.03845	1.29098
21	2.94996	0.03966	1.32665
22	2.94156	0.03343	1.12365
23	2.95047	0.04739	1.58076
24	2.94725	0.02407	0.81013
25	2.93532	0.06255	2.08639
26	2.93876	0.04171	1.39945
27	2.94266	0.04789	1.60123
28	2.94438	0.03609	1.21102
29	2.93741	0.03574	1.20213
30	2.94915	0.04596	1.53458
31	2.94377	0.02572	0.86617
32	2.94129	0.05291	1.76698
33	2.93406	0.03635	1.22379
34	2.93719	0.06067	2.02385
35	2.94184	0.02948	0.99218
36	2.93363	0.05234	1.75289
37	2.92737	0.06043	2.02249
38	2.93363	0.05691	1.90305
39	2.94676	0.04835	1.61446
40	2.94670	0.03103	1.04194
41	2.93941	0.05113	1.70970
42	2.94295	0.03020	1.01587
43	2.93868	0.05552	1.85425
44	2.94059	0.02982	1.00393
45	2.93438	0.06897	2.29638
46	2.93548	0.04591	1.53988
47	2.94446	0.04151	1.39016
48	2.93866	0.04639	1.55406
49	2.93698	0.03983	1.33811
50	2.94186	0.04502	1.50740
51	2.93368	0.03215	1.08405
52	2.94609	0.06367	2.11533
53	2.93796	0.01781	0.60260
54	2.93974	0.05171	1.72867
55	2.94907	0.02408	0.80989
56	2.94446	0.05340	1.78120
57	2.94920	0.03951	1.32211
58	2.95230	0.01994	0.67082
59	2.94876	0.04361	1.45748
60	2.94529	0.02786	0.93718
61	2.94395	0.03835	1.28601
62	2.94974	0.01701	0.57342
63	2.94604	0.03077	1.03377
64	2.94953	0.00807	0.27272
65	2.94956	0.02634	0.88515
66	2.95141	0.00893	0.30159
67	2.95504	0.02086	0.70080
68	2.96636	0.01228	0.41241
69	2.94766	0.01360	0.45929
70	2.93864	0.03269	1.10002
71	2.94474	0.01744	0.58864
72	2.93539	0.04692	1.57316
73	2.94264	0.01770	0.59795
74	2.94619	0.02514	0.84597
75	2.94825	0.00935	0.31602
76	2.93302	0.04745	1.59210
77	2.92342	0.04516	1.52125
78	2.92496	0.04728	1.59071
79	2.92907	0.04408	1.48275
80	2.94280	0.02761	0.92941
81	2.93508	0.04905	1.64383
82	2.93447	0.01397	0.47391
83	2.94281	0.04133	1.38485
84	2.94009	0.00286	0.09731
85	2.92518	0.05072	1.70436
86	2.95024	-0.00088	0.02974
87	2.93743	0.03114	1.04914
88	2.93832	0.02569	0.86661
89	2.94454	0.02312	0.77915
90	2.94678	0.01448	0.48900
91	2.93904	0.01764	0.59673
92	2.94393	0.03197	1.07438
93	2.94225	0.01260	0.42641
94	2.94575	0.03747	1.25592
95	2.95194	-0.00899	0.30543
96	2.94090	0.03774	1.26712
97	2.93600	0.00878	0.29818
98	2.94064	0.02794	0.94127
99	2.93413	0.03079	1.03857
100	2.93414	0.02529	0.85459
101	2.93783	0.03533	1.18814
102	2.94244	0.01241	0.41996
103	2.93154	0.03429	1.15620
104	2.92947	-0.00115	0.03938
105	2.92798	0.02412	0.81713
106	2.93910	0.00385	0.13094
107	2.93347	0.03511	1.18256
108	2.94365	0.00663	0.22466
109	2.93415	0.03443	1.15978
110	2.93095	0.03031	1.02355
111	2.94776	0.00343	0.11630
112	2.94469	0.02663	0.89632
113	2.94816	-0.00520	0.17676
114	2.94686	0.03270	1.09737
115	2.93888	0.00041	0.01399
116	2.93566	0.04664	1.56405
117	2.93581	0.00623	0.21164
118	2.93650	0.02476	0.83614
119	2.93311	0.02632	0.88923
120	2.94775	0.03364	1.12848
121	2.94912	-0.00250	0.08495
122	2.94869	-0.00116	0.03942
123	2.95629	-0.00784	0.26596
124	2.93577	-0.01112	0.38006
125	2.93510	0.02981	1.00559
126	2.94632	-0.00703	0.23912
127	2.94178	0.02131	0.71920
128	2.94668	0.00268	0.09086
129	2.93467	0.03483	1.17278
130	2.93974	0.03158	1.06292
131	2.95100	0.00751	0.25380
132	2.93570	0.02190	0.74035
133	2.94674	-0.00836	0.28466
134	2.94252	0.02606	0.87782
135	2.93064	-0.00233	0.07960
136	2.92856	0.03087	1.04318
137	2.92643	0.01469	0.49964
138	2.94630	0.01496	0.50516
139	2.94714	0.00497	0.16831
140	2.93625	0.02684	0.90587
141	2.94948	0.00812	0.27460
142	2.93610	0.01234	0.41867
143	2.94668	0.01366	0.46158
144	2.95017	-0.01271	0.43253
145	2.93853	0.02730	0.92065
146	2.94446	-0.02073	0.70890
147	2.93616	0.02052	0.69397
148	2.93063	0.00043	0.01476
149	2.94865	0.01718	0.57943
150	2.95472	-0.00536	0.18180
151	2.93853	0.02364	0.79821
152	2.95068	0.01150	0.38813
153	2.94820	-0.00067	0.02285
154	2.93519	0.02332	0.78830
155	2.95136	-0.01389	0.47291
156	2.93264	0.02953	0.99687
157	2.93335	-0.00046	0.01572
158	2.93281	0.02479	0.83822
159	2.94256	0.00954	0.32330
160	2.94146	0.02345	0.79106
161	2.94212	0.00816	0.27654
162	2.94094	0.00933	0.31635
163	2.93725	0.02859	0.96386
164	2.92896	0.02040	0.69163
165	2.93519	0.01418	0.48064
166	2.93979	-0.00416	0.14173
167	2.94043	0.01350	0.45710
168	2.93090	-0.00167	0.05695
169	2.93782	0.01520	0.51461
170	2.94244	0.00235	0.07974
171	2.94084	0.00944	0.31990
172	2.93913	-0.00532	0.18147
173	2.94687	0.00249	0.08449
174	2.93552	0.02208	0.74658
175	2.92875	0.02152	0.72952
176	2.94526	-0.00414	0.14070
177	2.93802	-0.01063	0.36302
178	2.93833	0.01561	0.52849
179	2.94318	0.00252	0.08550
180	2.95444	-0.00050	0.01700
181	2.94525	-0.00413	0.14031
182	2.94335	-0.00039	0.01328
183	2.94027	0.00635	0.21548
184	2.94581	0.00721	0.24431
185	2.94598	0.02168	0.73056
186	2.93741	-0.00452	0.15427
187	2.94117	0.01460	0.49379
188	2.94901	-0.00606	0.20575
189	2.94139	0.01987	0.67102
190	2.93946	-0.01115	0.38072
191	2.95174	0.00768	0.25964
192	2.94235	0.00884	0.29951
193	2.95183	-0.00339	0.11490
194	2.94846	0.00365	0.12351
195	2.93960	-0.00854	0.29126
196	2.94644	0.01207	0.40807
197	2.95207	-0.03657	1.25440
198	2.93948	0.01811	0.61244
199	2.93952	-0.00389	0.13253
200	2.94371	0.01114	0.37715
201	2.94864	-0.00660	0.22429
202	2.93213	0.01357	0.46079
203	2.92800	0.00946	0.32213
204	2.93299	0.01271	0.43145
205	2.94362	0.00483	0.16376
206	2.93507	-0.00401	0.13675
207	2.94822	0.00388	0.13160
208	2.94896	-0.02431	0.83120
209	2.93581	0.01447	0.49048
210	2.94704	-0.01964	0.67083
211	2.94272	0.00939	0.31806
212	2.94947	-0.01017	0.34610
213	2.94712	-0.00508	0.17279
214	2.93922	0.00831	0.28193
215	2.94986	-0.00416	0.14106
216	2.94321	0.00341	0.11564
217	2.94499	-0.00935	0.31866
218	2.94304	0.01090	0.36893
219	2.94947	-0.02299	0.78563
220	2.94809	0.00768	0.25986
221	2.94259	-0.01336	0.45601
222	2.93226	0.01710	0.57973
223	2.92535	0.02310	0.78335
224	2.93660	0.00910	0.30882
225	2.91990	0.01848	0.62880
226	2.92994	0.00477	0.16269
227	2.93772	0.01896	0.64130
228	2.94808	-0.01520	0.51812
229	2.94740	-0.00170	0.05768
230	2.93124	-0.00568	0.19398
231	2.94446	0.00032	0.01093
232	2.94209	-0.00554	0.18853
233	2.94725	0.00120	0.04057
234	2.94616	-0.00046	0.01552
235	2.93713	-0.00333	0.11347
236	2.93543	0.00478	0.16256
237	2.93987	-0.00240	0.08180
238	2.93867	0.00337	0.11467
239	2.94233	-0.03415	1.17438
240	2.93558	0.01195	0.40530
241	2.93067	-0.00876	0.29977
242	2.95010	-0.00714	0.24269
243	2.93504	0.01707	0.57817
244	2.94641	-0.01352	0.46100
245	2.93836	0.00276	0.09401
246	2.93653	-0.00730	0.24921
247	2.94168	-0.00330	0.11248
248	2.94764	-0.03031	1.03892
249	2.93124	0.01629	0.55272
250	2.93017	0.00455	0.15517
251	2.95346	-0.01142	0.38830
252	2.94625	-0.02892	0.99116
253	2.94396	-0.00192	0.06526
254	2.94353	-0.00149	0.05081
255	2.93409	0.00978	0.33214
256	2.93089	0.00200	0.06819
257	2.95503	-0.03038	1.03877
258	2.93919	-0.00264	0.08985
259	2.93712	-0.02162	0.74158
260	2.95319	-0.01572	0.53527
261	2.95129	-0.02023	0.69023
262	2.95763	-0.00553	0.18728
263	2.93840	-0.00826	0.28192
264	2.92557	0.01830	0.62161
265	2.93035	0.00254	0.08650
266	2.92357	0.00017	0.00577
267	2.92516	0.00681	0.23223
268	2.92662	-0.00563	0.19275
269	2.92786	0.02424	0.82120
270	2.94296	-0.02563	0.87851
271	2.94149	-0.00311	0.10590
272	2.94524	-0.03431	1.17872
273	2.93967	0.00237	0.08066
274	2.93554	-0.00540	0.18432
275	2.93709	-0.00145	0.04954
276	2.94510	-0.00123	0.04176
277	2.95161	-0.01872	0.63837
278	2.93831	-0.00176	0.06000
279	2.93745	-0.02744	0.94289
280	2.93624	0.01221	0.41406
281	2.94256	-0.02156	0.73825
282	2.93572	-0.00100	0.03412
283	2.93901	-0.01985	0.68001
284	2.95087	-0.00151	0.05125
285	2.94250	-0.00778	0.26524
286	2.95133	-0.00380	0.12892
287	2.94500	-0.00754	0.25660
288	2.94086	-0.01621	0.55425
289	2.94811	-0.00607	0.20641
290	2.93391	-0.00377	0.12850
291	2.93064	0.02055	0.69647
292	2.94703	-0.01780	0.60762
293	2.94667	-0.01653	0.56411
294	2.94538	-0.00975	0.33207
295	2.94602	-0.01038	0.35373
296	2.94096	-0.01448	0.49485
297	2.94170	-0.01247	0.42572
298	2.94081	-0.00334	0.11385
299	2.94498	-0.03222	1.10615
300	2.93655	-0.00183	0.06223
301	2.94029	-0.02845	0.97696
302	2.94883	-0.00221	0.07511
303	2.95161	-0.01872	0.63826
304	2.94391	-0.00096	0.03254
305	2.78588	0.14518	4.95323
306	2.78135	0.02251	0.80267
307	2.88622	0.02562	0.87992
308	2.88070	0.08239	2.78060
309	2.87100	0.08568	2.89782
310	2.87003	0.07750	2.62946
311	2.86825	0.09300	3.14069
312	2.87029	0.09005	3.04197
313	2.87822	0.06748	2.29081
314	2.87808	0.07037	2.38659
315	2.89152	0.06791	2.29465
316	2.87805	0.07589	2.56912
317	2.87790	0.06323	2.14985
318	2.88311	0.06533	2.21583
319	2.87518	0.07876	2.66631
320	2.88554	0.07480	2.52685
321	2.88269	0.06484	2.19980
322	2.88189	0.06930	2.34810
323	2.88522	0.07054	2.38661
324	2.88030	0.05625	1.91538
325	2.88385	0.05270	1.79454
326	2.87906	0.07122	2.41392
327	2.88094	0.07208	2.44103
328	2.88212	0.06267	2.12814
329	2.88574	0.07186	2.42953
330	2.89147	0.07070	2.38682
331	2.88891	0.06045	2.04953
332	2.88848	0.05722	1.94234
333	2.87959	0.06428	2.18336
334	2.88816	0.07676	2.58888
335	2.88833	0.05371	1.82576
336	2.88721	0.07039	2.38000
337	2.88071	0.07964	2.69010
338	2.88184	0.07118	2.41056
339	2.87493	0.08267	2.79510
340	2.88318	0.05612	1.90927
341	2.88970	0.06149	2.08352
342	2.88470	0.07290	2.46484
343	2.88267	0.06303	2.13984
344	2.87492	0.07353	2.49375
345	2.86553	0.09206	3.11279
346	2.87438	0.06857	2.33001
347	2.87731	0.06015	2.04782
348	2.87320	0.08256	2.79327
349	2.87607	0.06414	2.18148
350	2.88245	0.07423	2.51051
351	2.87344	0.07134	2.42272
352	2.87092	0.06837	2.32621
353	2.88285	0.07109	2.40646
354	2.87903	0.06942	2.35436
355	2.87575	0.06354	2.16177
356	2.88277	0.06751	2.28827
357	2.88058	0.06146	2.08902
358	2.88134	0.07169	2.42756
359	2.87332	0.07696	2.60850
360	2.87690	0.07429	2.51718
361	2.87160	0.07318	2.48518
362	2.88449	0.05846	1.98646
363	2.88752	0.04995	1.70030
364	2.87704	0.06957	2.36108
365	2.87775	0.06795	2.30679
366	2.88043	0.06527	2.21564
367	2.87567	0.07186	2.43810
368	2.87465	0.07654	2.59362
369	2.88372	0.05283	1.79919
370	2.88052	0.05877	1.99947
371	2.88800	0.05130	1.74515
372	2.88464	0.05465	1.85937
373	2.88244	0.06143	2.08680
374	2.88638	0.06115	2.07461
375	2.89235	0.04512	1.53593
376	2.88340	0.06596	2.23654
377	2.87663	0.06358	2.16231
378	2.87905	0.05384	1.83573
379	2.87311	0.07625	2.58545
380	2.86959	0.07519	2.55344
381	2.88095	0.06201	2.10699
382	2.87123	0.07081	2.40670
383	2.87552	0.06103	2.07836
384	2.88757	0.05447	1.85150
385	2.87598	0.06606	2.24526
386	2.88364	0.06663	2.25860
387	2.88622	0.05857	1.98891
388	2.87770	0.05335	1.82032
389	2.88548	0.04650	1.58581
390	2.87952	0.06984	2.36801
391	2.88326	0.06701	2.27143
392	2.88406	0.05158	1.75692
393	2.88812	0.04752	1.61863
394	2.88630	0.05025	1.71132
395	2.88068	0.05861	1.99407
396	2.89101	0.06659	2.25146
397	2.88205	0.05176	1.76415
398	2.87510	0.06419	2.18391
399	2.87474	0.05541	1.89093
400	2.87681	0.07255	2.45994
401	2.87992	0.07035	2.38465
402	2.88296	0.05542	1.88599
403	2.88491	0.05164	1.75863
404	2.87849	0.06538	2.22078
405	2.88146	0.04777	1.63088
406	2.88666	0.05081	1.72956
407	2.87797	0.06041	2.05586
408	2.88887	0.04494	1.53166
409	2.87796	0.05768	1.96470
410	2.88081	0.05848	1.98966
411	2.88445	0.06125	2.07918
412	2.88711	0.05676	1.92804
413	2.88970	0.04685	1.59524
414	2.88372	0.05557	1.89065
415	2.88961	0.05335	1.81268
416	2.88766	0.04523	1.54201
417	2.88483	0.04440	1.51581
418	2.89738	0.03917	1.33392
419	2.88429	0.05135	1.74906
420	2.89004	0.05475	1.85916
421	2.88383	0.05363	1.82587
422	2.88691	0.03957	1.35222
423	2.88277	0.04555	1.55537
424	2.89115	0.03808	1.30002
425	2.87659	0.05630	1.91945
426	2.86909	0.07204	2.44939
427	2.87006	0.06100	2.08101
428	2.88317	0.04697	1.60295
429	2.88420	0.05875	1.99632
430	2.88403	0.04519	1.54287
431	2.87385	0.06910	2.34813
432	2.87631	0.06116	2.08192
433	2.88016	0.06005	2.04247
434	2.88496	0.05342	1.81785
435	2.88084	0.05113	1.74387
436	2.87157	0.06772	2.30401
437	2.87695	0.06509	2.21236
438	2.88161	0.05586	1.90157
439	2.88913	0.04559	1.55339
440	2.88313	0.05800	1.97188
441	2.87892	0.05671	1.93182
442	2.88126	0.04706	1.60700
443	2.87641	0.06288	2.13937
444	2.87282	0.05367	1.83378
445	2.88603	0.05967	2.02562
446	2.88098	0.05648	1.92291
447	2.88515	0.05323	1.81169
448	2.88507	0.05605	1.90579
449	2.88934	0.04446	1.51549
450	2.88660	0.03439	1.17738
451	2.88990	0.04116	1.40427
452	2.88064	0.04219	1.44336
453	2.88257	0.05855	1.99086
454	2.87043	0.07069	2.40361
455	2.88629	0.04660	1.58881
456	2.88326	0.04597	1.56922
457	2.88843	0.03348	1.14581
458	2.87388	0.04803	1.64379
459	2.87719	0.06027	2.05193
460	2.88842	0.04996	1.70014
461	2.88357	0.05114	1.74273
462	2.88065	0.05773	1.96478
463	2.88672	0.04434	1.51283
464	2.87282	0.05457	1.86426
465	2.87262	0.06942	2.35947
466	2.87314	0.05151	1.76130
467	2.88813	0.03652	1.24878
468	2.88916	0.03641	1.24462
469	2.88222	0.05799	1.97246
470	2.87683	0.05972	2.03375
471	2.87691	0.05597	1.90848
472	2.88050	0.05056	1.72506
473	2.87618	0.04939	1.68816
474	2.89005	0.02912	0.99740
475	2.87743	0.05363	1.82973
476	2.87958	0.05148	1.75620
477	2.88347	0.04210	1.43892
478	2.88027	0.05720	1.94721
479	2.87996	0.05292	1.80451
480	2.88835	0.03722	1.27214
481	2.87971	0.04860	1.65980
482	2.87392	0.05622	1.91883
483	2.87774	0.05790	1.97216
484	2.87392	0.06904	2.34594
485	2.87677	0.04880	1.66791
486	2.88736	0.04736	1.61369
487	2.87721	0.06300	2.14285
488	2.88321	0.05059	1.72437
489	2.87849	0.04799	1.63980
490	2.88550	0.04647	1.58490
491	2.88841	0.04723	1.60873
492	2.87914	0.04735	1.61790
493	2.88891	0.05130	1.74462
494	2.88354	0.03562	1.22037
495	2.88150	0.04407	1.50645
496	2.87617	0.05032	1.71936
497	2.89280	0.04192	1.42839
498	2.88517	0.05229	1.78010
499	2.88858	0.03881	1.32587
500	2.87971	0.03762	1.28960
501	2.88306	0.05532	1.88278
502	2.87384	0.06820	2.31824
503	2.87327	0.07426	2.51925
504	2.87589	0.04327	1.48223
505	2.88668	0.03980	1.36013
506	2.87956	0.04784	1.63428
507	2.88207	0.04716	1.60991
508	2.88212	0.04528	1.54660
509	2.87684	0.05604	1.91091
510	2.88078	0.05668	1.92954
511	2.87038	0.05794	1.97846
512	2.87997	0.04560	1.55855
513	2.87507	0.04410	1.51059
514	2.88383	0.04540	1.54998
515	2.87732	0.06106	2.07801
516	2.87556	0.04635	1.58627
517	2.89209	0.03439	1.17515
518	2.87738	0.05368	1.83154
519	2.88277	0.04646	1.58600
520	2.88491	0.04249	1.45137
521	2.87957	0.05332	1.81806
522	2.88338	0.04950	1.68791
523	2.87335	0.05771	1.96893
524	2.87873	0.04043	1.38501
525	2.88342	0.04764	1.62543
526	2.87998	0.05932	2.01815
527	2.88876	0.04230	1.44327
528	2.88783	0.03865	1.32086
529	2.88535	0.05577	1.89621
530	2.88248	0.05041	1.71883
531	2.88755	0.03253	1.11402
532	2.87998	0.04376	1.49679
533	2.88978	0.05043	1.71521
534	2.88272	0.03370	1.15536
535	2.88140	0.03410	1.16976
536	2.88567	0.03989	1.36364
537	2.88787	0.02854	0.97869
538	2.87612	0.04945	1.69029
539	2.88764	0.04708	1.60415
540	2.88216	0.04707	1.60680
541	2.88157	0.04583	1.56558
542	2.87806	0.05849	1.99169
543	2.87966	0.05964	2.02903
544	2.88488	0.03794	1.29802
545	2.88300	0.04348	1.48583
546	2.87884	0.03575	1.22655
547	2.87910	0.06294	2.13928
548	2.88078	0.05120	1.74610
549	2.89068	0.03855	1.31596
550	2.88556	0.03085	1.05786
551	2.88148	0.04226	1.44524
552	2.87991	0.05115	1.74512
553	2.88435	0.04304	1.47035
554	2.88313	0.05250	1.78845
555	2.88369	0.04920	1.67750
556	2.88608	0.03857	1.31891
557	2.87550	0.06471	2.20098
558	2.77717	0.06603	2.32245
559	2.87386	0.05811	1.98190
560	2.86572	0.05893	2.01504
561	2.85638	0.08200	2.79058
562	2.86433	0.06399	2.18505
563	2.86725	0.06198	2.11585
564	2.86795	0.06951	2.36634
565	2.86599	0.06873	2.34193
566	2.86729	0.06193	2.11438
567	2.85970	0.05946	2.03703
568	2.87303	0.06077	2.07144
569	2.86768	0.06154	2.10104
570	2.86481	0.05435	1.86184
571	2.86431	0.07407	2.52072
572	2.86558	0.05816	1.98916
573	2.86543	0.05922	2.02480
574	2.87385	0.05446	1.85975
575	2.87265	0.05841	1.99289
576	2.87146	0.04953	1.69570
577	2.87163	0.05028	1.72064
578	2.85656	0.07450	2.54168
579	2.85967	0.06223	2.12989
580	2.85528	0.07669	2.61571
581	2.86255	0.07857	2.67142
582	2.85630	0.08848	3.00478
583	2.86890	0.05667	1.93698
584	2.86498	0.06334	2.16293
585	2.87286	0.06918	2.35133
586	2.87319	0.06427	2.18806
587	2.86249	0.06491	2.21719
588	2.86336	0.08051	2.73498
589	2.85859	0.08253	2.80608
590	2.86653	0.06453	2.20151
591	2.86295	0.06811	2.32358
592	2.85652	0.08552	2.90668
593	2.85729	0.07743	2.63844
594	2.86383	0.07455	2.53699
595	2.86372	0.08290	2.81323
596	2.86640	0.07930	2.69193
597	2.86066	0.06673	2.27965
598	2.86955	0.06609	2.25117
599	2.86555	0.07191	2.44808
600	2.86731	0.06101	2.08338
601	2.86238	0.06868	2.34305
602	2.86336	0.06769	2.30954
603	2.87034	0.05523	1.88784
604	2.86583	0.06065	2.07259
605	2.85749	0.07540	2.57078
606	2.86335	0.07869	2.67475
607	2.86685	0.06055	2.06832
608	2.86102	0.07003	2.38937
609	2.86618	0.07495	2.54831
610	2.87059	0.05681	1.94052
611	2.85907	0.06833	2.33423
612	2.86465	0.07739	2.63059
613	2.86383	0.07455	2.53721
614	2.86551	0.06555	2.23623
615	2.86551	0.06646	2.26672
616	2.85801	0.08403	2.85624
617	2.85628	0.07843	2.67263
618	2.85855	0.06518	2.22950
619	2.86747	0.07457	2.53448
620	2.86805	0.06026	2.05779
621	2.86036	0.05331	1.82953
622	2.86361	0.08301	2.81702
623	2.86161	0.07128	2.43045
624	2.86004	0.07285	2.48401
625	2.86122	0.07258	2.47401
626	2.86693	0.07328	2.49232
627	2.86689	0.06966	2.37210
628	2.86802	0.07036	2.39463
629	2.87265	0.05109	1.74750
630	2.86458	0.07106	2.42044
631	2.86799	0.04935	1.69146
632	2.86345	0.07219	2.45901
633	2.86464	0.08564	2.90265
634	2.85508	0.07415	2.53132
635	2.86768	0.05697	1.94809
636	2.86366	0.07838	2.66423
637	2.85779	0.07052	2.40825
638	2.86007	0.06184	2.11629
639	2.86385	0.06263	2.14020
640	2.86392	0.07721	2.62511
641	2.87032	0.06348	2.16376
642	2.86428	0.06038	2.06443
643	2.85369	0.08561	2.91251
644	2.86755	0.06442	2.19730
645	2.86653	0.06453	2.20144
646	2.85870	0.08700	2.95338
647	2.85628	0.07936	2.70321
648	2.86276	0.07287	2.48228
649	2.86222	0.06610	2.25715
650	2.85964	0.07783	2.64940
651	2.87368	0.06287	2.14097
652	2.87099	0.05732	1.95743
653	2.86434	0.06764	2.30686
654	2.86506	0.07331	2.49508
655	2.86644	0.05639	1.92919
656	2.87070	0.04938	1.69096
657	2.85563	0.08641	2.93700
658	2.86899	0.06299	2.14831
659	2.86154	0.06403	2.18849
660	2.86628	0.06661	2.27121
661	2.85913	0.06736	2.30163
662	2.85554	0.07002	2.39355
663	2.86829	0.06918	2.35494
664	2.86168	0.08310	2.82205
665	2.85898	0.07940	2.70225
666	2.86651	0.05997	2.04924
667	2.86931	0.07456	2.53289
668	2.86181	0.06650	2.27097
669	2.86554	0.06644	2.26588
670	2.87204	0.07183	2.43985
671	2.86710	0.07128	2.42572
672	2.86613	0.05944	2.03180
673	2.86642	0.06464	2.20531
674	2.87223	0.06524	2.22089
675	2.86831	0.06092	2.07983
676	2.86470	0.05355	1.83486
677	2.86106	0.08006	2.72221
678	2.86422	0.06775	2.31076
679	2.86556	0.05817	1.98973
680	2.86587	0.07617	2.58891
681	2.86396	0.06252	2.13637
682	2.85718	0.07296	2.49002
683	2.85443	0.08120	2.76605
684	2.85082	0.10677	3.61017
685	2.85650	0.06724	2.29967
686	2.85810	0.06747	2.30616
687	2.86519	0.06587	2.24726
688	2.86331	0.07049	2.40274
689	2.86913	0.06468	2.20448
690	2.85663	0.06253	2.14210
691	2.86465	0.06824	2.32684
692	2.85955	0.07151	2.43977
693	2.85731	0.06094	2.08819
694	2.86242	0.07962	2.70625
695	2.85345	0.07303	2.49566
696	2.85636	0.06188	2.12059
697	2.87477	0.04622	1.58238
698	2.86672	0.06342	2.16438
699	2.86464	0.05635	1.92918
700	2.86885	0.04849	1.66197
701	2.85660	0.08361	2.84351
702	2.85203	0.07903	2.69620
703	2.85630	0.05646	1.93832
704	2.87442	0.03742	1.28515
705	2.86627	0.05655	1.93471
706	2.86542	0.06015	2.05598
707	2.86854	0.05062	1.73420
708	2.85805	0.08674	2.94545
709	2.86215	0.06067	2.07574
710	2.86686	0.05413	1.85314
711	2.87196	0.06276	2.13845
712	2.86255	0.06760	2.30690
713	2.86456	0.06192	2.11583
714	2.86634	0.05465	1.87091
715	2.87096	0.05643	1.92779
716	2.85322	0.08059	2.74686
717	2.86757	0.04793	1.64407
718	2.85480	0.06253	2.14338
719	2.85308	0.06334	2.17188
720	2.86742	0.06455	2.20156
721	2.86993	0.05106	1.74816
722	2.86496	0.07159	2.43776
723	2.87341	0.04666	1.59802
724	2.86438	0.05478	1.87657
725	2.86889	0.07132	2.42581
726	2.86166	0.06573	2.24549
727	2.87007	0.05092	1.74327
728	2.87376	0.05822	1.98554
729	2.87637	0.06109	2.07967
730	2.87037	0.06160	2.10102
731	2.87157	0.04667	1.59940
732	2.87627	0.05937	2.02223
733	2.86800	0.06031	2.05967
734	2.87092	0.04458	1.52915
735	2.85926	0.07179	2.44941
736	2.86294	0.06079	2.07934
737	2.86012	0.06178	2.11446
738	2.86437	0.04747	1.63039
739	2.86605	0.05952	2.03440
740	2.86634	0.05556	1.90164
741	2.85874	0.05493	1.88527
742	2.87082	0.05475	1.87136
743	2.86020	0.06629	2.26503
744	2.86802	0.04474	1.53601
745	2.86227	0.05598	1.91831
746	2.87423	0.05592	1.90833
747	2.85853	0.06703	2.29134
748	2.86218	0.05515	1.89043
749	2.86686	0.06603	2.25131
750	2.86915	0.04727	1.62073
751	2.86149	0.05676	1.94496
752	2.86057	0.07323	2.49613
753	2.85958	0.06050	2.07190
754	2.86339	0.07041	2.39993
755	2.86887	0.04205	1.44470
756	2.86513	0.06776	2.31027
757	2.86405	0.05603	1.91874
758	2.85660	0.05707	1.95876
759	2.86096	0.07101	2.42188
760	2.72586	0.11826	4.15820
761	2.76604	0.03141	1.12281
762	2.76282	-0.00289	0.10455
763	2.76670	0.01245	0.44802
764	2.76520	0.00023	0.00817
765	2.76491	0.00783	0.28243
766	2.76221	0.00321	0.11615
767	2.76502	0.01871	0.67196
768	2.76478	0.01253	0.45130
769	2.76362	0.00912	0.32900
770	2.76281	0.01908	0.68588
771	2.76222	0.00503	0.18164
772	2.75620	0.02204	0.79323
773	2.76184	0.00541	0.19562
774	2.76282	0.01633	0.58767
775	2.76412	0.00588	0.21219
776	2.76207	0.01342	0.48337
777	2.76303	0.01063	0.38329
778	2.76396	0.01976	0.70980
779	2.75955	0.01868	0.67239
780	2.76306	0.02249	0.80755
781	2.75871	0.02043	0.73529
782	2.76418	0.00582	0.21014
783	2.75905	0.02010	0.72334
784	2.75848	0.01701	0.61294
785	2.75721	0.02102	0.75652
786	2.76425	0.01399	0.50346
787	2.76916	0.01457	0.52325
788	2.76638	0.01460	0.52504
789	2.75912	0.01545	0.55690
790	2.75765	0.02333	0.83896
791	2.75841	0.01159	0.41830
792	2.76490	0.00052	0.01874
793	2.76372	-0.00653	0.23691
794	2.76415	0.01134	0.40857
795	2.76532	0.00925	0.33334
796	2.76243	0.01123	0.40487
797	2.76415	0.01225	0.44130
798	2.76105	0.01443	0.52006
799	2.76472	0.01717	0.61736
800	2.76620	0.01295	0.46599
801	2.76011	0.01080	0.38971
802	2.76583	0.00417	0.15051
803	2.76223	0.02241	0.80462
804	2.76512	0.00946	0.34083
805	2.76039	0.02699	0.96839
806	2.75503	0.02412	0.86785
807	2.75812	0.02377	0.85460
808	2.76094	0.00906	0.32699
809	2.75932	0.02440	0.87659
810	2.76099	0.01908	0.68621
811	2.76406	0.01692	0.60852
812	2.76374	-0.00381	0.13792
813	2.76258	0.00924	0.33351
814	2.76274	0.00269	0.09712
815	2.76348	0.02756	0.98744
